UserGuid,EmailAddress,CustomerNumber,AgreementNumber,LinkedAdminAgreement,AdminInvoiced,AgreementSignupDate,CustomerSignupDate,CustomerType,Segment,Commodity,ProductName,TariffCode,DistributionRegion,MeterPointEIC,MeterSerialNumber,SmartMeterInstalled,MeterReadingFrequency,LastMeterReadingDate,LastMeterReadingValue,AnnualConsumptionKWh,AnnualGasConsumptionM3,CurrentAccountingYearEndDate,InvoiceDeliveryMethod,InvoiceFrequency,LastInvoiceDate,LastInvoiceAmountEUR,OutstandingBalanceEUR,PaymentMethod,DirectDebitActive,LatePaymentsLast12M,PaymentPlanActive,MonthlyDepositEUR,EZonaRegistered,EZonaLastLoginDate,AppUsage,MobileAppPlatform,NewsletterConsent,MarketingConsent,OutageNotificationConsent,PlannedOutageCountLast12M,UnplannedOutageCountLast12M,OpenServiceRequests,LastServiceRequestDate,LastServiceRequestType,SolarInterestScore,EnergyEfficiencyLeadScore,EVInterest,HeatPumpInterest,GreenEnergySubscription,PaperlessInvoice,ComplaintCountLast24M,ChurnRiskScore,CustomerLifetimeValueEUR,PreferredContactChannel,City,PostalCode,NumberOfEmployees,IndustryCode,LegalForm,Superuser
6fa57de5-6729-441e-956a-38ef771b9052,andrea.simon201@post.sk,17817325,LM-301-750,,FALSE,4/9/2025 3:48:00,4/9/2025 3:48:00,Household,Green energy,Gas,Plyn Komfort,DD1-DOM,Liptovsky Mikulas,24ZSS7304441570P,GAS981119,TRUE,Monthly,3/14/2026 0:55:00,31802,0,301,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,84.56,0,Direct debit,TRUE,1,FALSE,91.31,TRUE,4/11/2026 20:33:00,mobile web,,TRUE,FALSE,TRUE,2,3,0,4/20/2025 3:27:00,Complaint,1,2,FALSE,TRUE,TRUE,FALSE,0,6,4481.68,Email,Liptovsky Mikulas,03101,,,,TRUE
0ba8bd8b-cf6b-400d-982e-ccef0ac6eaa7,ivana.varga202@example.sk,15787618,CX-302-836,,FALSE,12/9/2023 22:39:00,12/9/2023 22:39:00,Household,Green energy,Electricity,Firma Elektrina Plus,DD1-DOM,Cadca,24ZSS7053815629P,ELM753424,TRUE,Monthly,3/29/2026 19:14:00,34163,1747,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,62.33,0,Card,FALSE,0,FALSE,68.86,TRUE,1/2/2025 22:52:00,"eZona web, API",Android,TRUE,FALSE,TRUE,4,0,4,,Deposit change,1,2,FALSE,FALSE,TRUE,TRUE,0,6,3365.82,SMS,Cadca,02201,,,,FALSE
547277f8-4e01-47b5-ad34-7b5c814d16a7,ivana.mikulas203@post.sk,19820832,CX-303-943,,FALSE,1/30/2024 21:14:00,1/30/2024 21:14:00,Household,Digital household,Electricity + Gas,Online Domov Duo,DD5-SOLAR,Cadca,24ZSS9574318321M,ELM337718,TRUE,Monthly,3/25/2026 16:08:00,32355,4966,1598,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,136.83,33.6,Bank transfer,FALSE,0,FALSE,120.65,TRUE,3/30/2026 1:12:00,eZona web,,TRUE,TRUE,TRUE,5,0,0,3/17/2026 10:21:00,Meter reading,7,8,FALSE,TRUE,FALSE,TRUE,1,7,3694.41,Email,Cadca,02201,,,,TRUE
e5ea8abf-834c-4d8b-acdf-8087b841a9a6,pavol.balaz204@post.sk,12249595,PX-304-279,,FALSE,2/16/2023 14:04:00,2/16/2023 14:04:00,Household,Price sensitive,Electricity,Verejna Sprava Elektrina,VS-ELE,Prievidza,24ZSS1084878833M,ELM239630,FALSE,Annual,3/30/2026 22:33:00,37286,6266,0,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,40.19,0.16,Bank transfer,FALSE,0,FALSE,40.81,FALSE,,,,FALSE,TRUE,TRUE,0,3,3,,Invoice copy,2,7,FALSE,TRUE,FALSE,FALSE,5,3,2893.68,SMS,Prievidza,97101,,,,FALSE
50784bf3-8c27-40ff-89e2-03a65913d96c,zuzana.kovac205@post.sk,11587069,ZX-305-621,,FALSE,3/2/2019 10:52:00,3/2/2019 10:52:00,Household,Standard household,Electricity + Gas,Online Domov Duo,B2B-ELE,Zvolen,24ZSS6214604868Q,ELM360966,FALSE,Quarterly,3/16/2026 18:46:00,32347,1956,1955,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,153.9,56.59,Direct debit,FALSE,0,FALSE,165.75,TRUE,3/19/2026 7:14:00,"eZona web, API",Android,FALSE,FALSE,FALSE,1,2,0,4/19/2026 14:53:00,Move contract,6,6,FALSE,TRUE,FALSE,TRUE,0,7,5540.4,Phone,Zvolen,96001,,,,FALSE
38126e30-aa16-4399-9510-bc9ba1478ebb,jana.varga206@municipal.sk,23360591,TX-306-596,ADM-554-109,FALSE,2/21/2023 18:46:00,2/21/2023 18:46:00,Business,Public sector,Electricity,Firma Elektrina Plus,B2B-GAS,Trencin,24ZSS6502468661P,ELM949006,TRUE,Monthly,4/24/2026 23:14:00,101638,17259,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,65.28,0,Direct debit,TRUE,0,FALSE,63.75,TRUE,7/7/2025 7:00:00,"eZona web, API",Android,TRUE,TRUE,FALSE,3,0,1,6/13/2025 9:51:00,Move contract,1,7,FALSE,FALSE,FALSE,TRUE,1,0,3002.88,Email,Trencin,91101,31,256200,zivnostnik,TRUE
77bdf0e1-92e6-4d67-b0b0-6d90d68f3047,ivana.danko207@azet.sk,13755804,LM-307-893,,FALSE,7/6/2018 2:57:00,7/6/2018 2:57:00,Household,Digital household,Gas,Firma Plyn Plus,DD1-DOM,Liptovsky Mikulas,24ZSS2611869501M,GAS537572,TRUE,Monthly,3/30/2026 14:40:00,27761,0,1028,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,75.54,142.86,Direct debit,TRUE,1,FALSE,83.85,FALSE,,,,TRUE,FALSE,TRUE,5,3,1,2/26/2026 21:29:00,Meter reading,2,4,FALSE,FALSE,FALSE,FALSE,1,3,3323.76,Phone,Liptovsky Mikulas,03101,,,,FALSE
e93fe9f6-1b3c-4eeb-90f0-8b6b1d01de3e,pavol.simekova208@gmail.com,12405064,CX-308-492,,FALSE,1/15/2018 12:28:00,1/15/2018 12:28:00,Household,Standard household,Gas,Firma Plyn Plus,VS-ELE,Cadca,24ZSS3607204363Q,GAS157562,TRUE,Monthly,4/23/2026 5:16:00,24634,0,120,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,49.6,26.14,Direct debit,TRUE,0,FALSE,44.85,FALSE,,,,TRUE,FALSE,FALSE,3,3,0,,Deposit change,4,3,FALSE,FALSE,FALSE,FALSE,3,5,2083.2,Phone,Cadca,02201,,,,FALSE
8c99ab9c-2b52-4c15-9b57-f47cc699fc13,daniel.simekova209@firma.sk,21963112,PX-309-171,ADM-722-899,TRUE,3/6/2024 18:06:00,3/6/2024 18:06:00,Business,Industrial,Gas,Plyn Domov,VS-ELE,Poprad,24ZSS7075831337P,GAS345676,TRUE,Monthly,4/22/2026 4:35:00,180443,0,13720,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,838.6,0,Direct debit,TRUE,1,FALSE,928.2,TRUE,2/17/2026 10:25:00,eZona web,,TRUE,TRUE,FALSE,3,3,0,10/25/2025 6:19:00,Complaint,4,1,FALSE,TRUE,TRUE,TRUE,0,6,51154.6,Email,Poprad,05801,5,471100,a.s.,FALSE
6632c62b-4557-4cb1-ad26-30abfc538fc9,andrea.gregorova210@gmail.com,17986421,TX-310-384,,FALSE,7/16/2018 20:57:00,7/16/2018 20:57:00,Household,Digital household,Electricity,Elektrina Online,DD1-DOM,Trencin,24ZSS7678365101Q,ELM118511,TRUE,Monthly,4/6/2026 23:27:00,13349,8756,0,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,34.66,0,Bank transfer,FALSE,0,FALSE,37.35,TRUE,12/2/2025 13:26:00,eZona web,,TRUE,TRUE,TRUE,3,3,1,,Tariff consultation,6,8,TRUE,TRUE,TRUE,TRUE,0,2,831.84,SMS,Trencin,91101,,,,TRUE
d144c70b-d787-4ff0-aaca-6bc197150573,monika.bartosova211@post.sk,11286953,MX-311-845,,FALSE,6/5/2020 3:47:00,6/5/2020 3:47:00,Household,High consumption,Gas,Plyn Domov,DD5-SOLAR,Martin,24ZSS8272532626K,GAS577577,TRUE,Monthly,4/24/2026 2:28:00,18352,0,715,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,85.33,0,Direct debit,FALSE,1,FALSE,79.94,FALSE,,,,TRUE,TRUE,TRUE,5,1,0,1/10/2025 7:04:00,Invoice copy,4,3,FALSE,TRUE,FALSE,FALSE,2,2,3925.18,Phone,Martin,03601,,,,FALSE
e6a1d6a0-85d6-40c1-b0a9-7756007efd2e,lenka.urban212@post.sk,11838996,ZX-312-129,,FALSE,3/31/2024 9:44:00,3/31/2024 9:44:00,Household,Green energy,Gas,Plyn Komfort,B2B-DUO,Zvolen,24ZSS4780840544Q,GAS283201,FALSE,Quarterly,3/28/2026 2:48:00,39880,0,1784,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,144.12,0,Card,FALSE,0,FALSE,134.43,FALSE,,,,TRUE,TRUE,TRUE,4,0,1,9/23/2025 18:22:00,Contact support,0,1,TRUE,TRUE,TRUE,FALSE,1,6,7782.48,SMS,Zvolen,96001,,,,FALSE
65bbad54-3497-4395-bae7-34c512aa5517,veronika.urban213@example.sk,10088781,CX-313-781,,FALSE,11/14/2025 19:39:00,11/14/2025 19:39:00,Household,Price sensitive,Electricity + Gas,Duo Komfort,DD5-SOLAR,Cadca,24ZSS2009998008Q,ELM195872,FALSE,Quarterly,3/8/2026 0:19:00,34158,2310,1589,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,128.83,0,Direct debit,TRUE,1,FALSE,144.75,TRUE,12/15/2025 2:09:00,eZona web,Android,FALSE,FALSE,FALSE,4,1,1,11/20/2025 1:36:00,Complaint,6,4,TRUE,FALSE,FALSE,TRUE,0,7,7343.31,SMS,Cadca,02201,,,,FALSE
89090f43-26a8-4767-b13c-57bd7c824881,ivana.marekova214@azet.sk,12365099,ZX-314-296,,FALSE,5/29/2021 10:14:00,5/29/2021 10:14:00,Household,Digital household,Electricity + Gas,Online Domov Duo,DD2-DOM,Zilina,24ZSS6388943727Q,ELM945386,TRUE,Monthly,3/8/2026 22:02:00,32550,4090,1881,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,138.23,0,Direct debit,TRUE,3,FALSE,145.09,TRUE,2/10/2026 11:40:00,"eZona web, mobile web",iOS,TRUE,FALSE,FALSE,2,0,1,3/30/2026 8:31:00,Invoice copy,2,9,FALSE,FALSE,FALSE,TRUE,0,3,4008.67,Email,Zilina,01001,,,,TRUE
51b9aab9-59da-4ee9-a7cb-67cb60bae978,daniel.varga215@example-business.sk,24107567,RX-315-971,ADM-445-319,FALSE,5/20/2024 3:19:00,5/20/2024 3:19:00,Business,Hospitality,Electricity,Firma Elektrina Plus,DD1-DOM,Ruzomberok,24ZSS5954672187K,ELM555869,FALSE,Annual,3/12/2026 5:44:00,168005,84094,0,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,47.98,0,Direct debit,TRUE,0,FALSE,46.96,TRUE,2/6/2026 17:39:00,"eZona web, API",Android,TRUE,TRUE,TRUE,4,1,1,,Meter reading,7,10,FALSE,FALSE,FALSE,FALSE,0,1,3358.6,SMS,Ruzomberok,03401,60,861000,zivnostnik,TRUE
b375838e-83dc-486f-b4c2-e1f9a54f8d18,juraj.bartosova216@azet.sk,18403051,ZX-316-909,,FALSE,6/10/2025 18:21:00,6/10/2025 18:21:00,Household,Green energy,Gas,Plyn Komfort,B2B-DUO,Zilina,24ZSS3071510128P,GAS376662,TRUE,Monthly,4/17/2026 19:30:00,42004,0,1919,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,148.55,0,Direct debit,TRUE,1,FALSE,164.73,TRUE,10/12/2025 1:35:00,mobile web,,FALSE,FALSE,TRUE,2,3,0,12/5/2025 14:19:00,Move contract,1,1,FALSE,FALSE,TRUE,TRUE,1,1,7278.95,Email,Zilina,01001,,,,TRUE
e15d6eec-5080-4887-8b15-6fa1dab925d7,ivana.halas217@post.sk,19143920,RX-317-641,,FALSE,7/4/2021 9:19:00,7/4/2021 9:19:00,Household,Solar interest,Electricity,Elektrina Domov,DD1-DOM,Ruzomberok,24ZSS7114325335P,ELM827411,TRUE,Monthly,3/18/2026 0:08:00,42270,7677,0,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,43.46,0,Direct debit,TRUE,1,FALSE,36.09,FALSE,,,,FALSE,FALSE,TRUE,4,1,0,3/16/2025 0:01:00,Complaint,10,10,FALSE,FALSE,FALSE,FALSE,0,1,999.58,Email,Ruzomberok,03401,,,,FALSE
ca818487-6a54-4704-906f-ddeb8c21b73d,zuzana.kollarova218@post.sk,14808874,PX-318-826,,FALSE,9/11/2020 19:54:00,9/11/2020 19:54:00,Household,Solar interest,Electricity + Gas,Firma Energia Plus,B2B-DUO,Poprad,24ZSS8148009940Q,ELM969127,TRUE,Monthly,5/2/2026 2:11:00,42329,8952,1223,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,112.97,0,Direct debit,TRUE,1,FALSE,100.2,TRUE,10/11/2025 19:58:00,"eZona web, mobile web",Android,TRUE,TRUE,FALSE,5,3,1,,Solar consultation,8,9,FALSE,FALSE,FALSE,TRUE,1,4,2485.34,Phone,Poprad,05801,,,,TRUE
862dc7f1-2fe5-4647-8711-7c01ff8afff8,veronika.marekova219@gmail.com,10517741,CX-319-558,,FALSE,10/14/2018 18:37:00,10/14/2018 18:37:00,Household,Green energy,Electricity,Elektrina Online,DD1-DOM,Cadca,24ZSS9546771032P,ELM551065,TRUE,Monthly,5/8/2026 20:01:00,26878,4738,0,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,69.9,0,Direct debit,TRUE,0,FALSE,57.89,TRUE,7/30/2025 8:22:00,"eZona web, mobile web",,FALSE,FALSE,TRUE,1,0,1,,Contact support,7,7,FALSE,FALSE,FALSE,TRUE,1,5,3005.7,Phone,Cadca,02201,,,,TRUE
b5db36de-ced4-41a8-b74a-d38d4fd1535a,juraj.mikulas220@firma.sk,25466825,PX-320-403,ADM-613-905,TRUE,11/11/2023 5:50:00,11/11/2023 5:50:00,Business,SME multi-site,Gas,Plyn Komfort,DMP1-PLYN,Prievidza,24ZSS1739478801M,GAS597861,FALSE,Annual,5/5/2026 3:35:00,4055,0,4151,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,385.31,0,Direct debit,TRUE,0,FALSE,436.15,TRUE,9/24/2025 13:58:00,"eZona web, mobile web",Android,FALSE,TRUE,FALSE,5,2,0,4/13/2026 0:07:00,Meter reading,7,6,FALSE,FALSE,TRUE,TRUE,1,4,23503.91,Email,Prievidza,97101,7,561000,obec,TRUE
7f893e53-3870-427a-9f3f-9ecd833a77dc,natalia.polak221@post.sk,17329947,ZX-321-446,,FALSE,8/11/2018 7:16:00,8/11/2018 7:16:00,Household,Green energy,Electricity,Verejna Sprava Elektrina,B2B-ELE,Zilina,24ZSS4118221676Q,ELM746532,FALSE,Quarterly,3/20/2026 21:47:00,34180,8254,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,28.57,65.33,Direct debit,TRUE,1,TRUE,23.53,TRUE,7/25/2025 20:37:00,eZona web,,FALSE,TRUE,FALSE,2,1,0,2/18/2025 23:16:00,Contact support,7,10,TRUE,FALSE,TRUE,TRUE,0,3,1342.79,Email,Zilina,01001,,,,TRUE
f7ba81b1-4824-409b-8899-3eaa3b592628,juraj.bartosova222@gmail.com,13782985,PX-322-922,,FALSE,1/11/2026 7:17:00,1/11/2026 7:17:00,Household,Standard household,Gas,Plyn Komfort,VS-ELE,Prievidza,24ZSS2620346757M,GAS954279,FALSE,Annual,3/7/2026 19:53:00,21877,0,2069,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,167.8,120.98,Postal order,FALSE,1,FALSE,163.18,FALSE,,,,TRUE,FALSE,FALSE,1,0,0,1/1/2025 9:29:00,Deposit change,1,3,FALSE,FALSE,FALSE,FALSE,1,8,8557.8,SMS,Prievidza,97101,,,,FALSE
720a7d63-0a9a-47dd-bbba-6e3610030f4d,daniel.kovac223@azet.sk,10938194,CX-323-865,,FALSE,8/22/2021 20:41:00,8/22/2021 20:41:00,Household,Digital household,Electricity,Firma Elektrina Plus,B2B-GAS,Cadca,24ZSS6371584100K,ELM480333,FALSE,Quarterly,3/27/2026 17:08:00,5876,3983,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,29.76,17.29,Postal order,FALSE,0,FALSE,32.85,TRUE,11/10/2025 19:05:00,mobile web,iOS,TRUE,FALSE,TRUE,4,2,1,4/10/2025 5:58:00,Meter reading,6,6,FALSE,TRUE,FALSE,FALSE,0,2,1666.56,SMS,Cadca,02201,,,,TRUE
1d21708d-46c0-41b1-9494-375f1996d3a5,peter.simekova224@energia-client.sk,29601092,TX-324-323,,TRUE,1/13/2026 13:45:00,1/13/2026 13:45:00,Business,Retail services,Gas,Firma Plyn Plus,VS-ELE,Trencin,24ZSS1195820438K,GAS782512,TRUE,Monthly,3/7/2026 16:17:00,238014,0,4472,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,300.96,167.2,Direct debit,TRUE,1,FALSE,277.6,TRUE,4/4/2025 20:19:00,mobile web,,FALSE,TRUE,FALSE,0,0,1,3/9/2025 8:50:00,Invoice copy,5,5,FALSE,FALSE,FALSE,TRUE,1,5,12038.4,Email,Trencin,91101,56,256200,s.r.o.,TRUE
a440a8b5-7aee-4274-9b70-f4379ee6da4f,veronika.varga225@post.sk,12021559,RX-325-416,,FALSE,3/16/2022 8:11:00,3/16/2022 8:11:00,Household,Senior assisted,Gas,Plyn Komfort,DD2-DOM,Ruzomberok,24ZSS5368778213Q,GAS459138,FALSE,Quarterly,3/14/2026 19:22:00,8888,0,763,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,101.97,0,Direct debit,TRUE,1,FALSE,119.81,TRUE,4/1/2026 14:00:00,"eZona web, mobile web",,TRUE,TRUE,TRUE,1,2,1,1/31/2025 11:46:00,Complaint,3,2,FALSE,FALSE,FALSE,TRUE,0,7,4384.71,Phone,Ruzomberok,03401,,,,TRUE
487cf86a-f384-4281-9298-99dfd364223b,katarina.kral226@firma.sk,21633727,BB-326-635,,FALSE,1/4/2025 13:03:00,1/4/2025 13:03:00,Business,Small business,Electricity,Elektrina Online,DMP1-PLYN,Banska Bystrica,24ZSS1596031863P,ELM141249,TRUE,Monthly,4/18/2026 21:07:00,93017,17226,0,12/31/2026 0:00:00,Post,Monthly,4/30/2026 0:00:00,236.27,545.29,Direct debit,TRUE,1,FALSE,214.54,FALSE,,,,TRUE,TRUE,TRUE,3,0,1,,Deposit change,3,6,FALSE,TRUE,FALSE,FALSE,0,2,17011.44,Phone,Banska Bystrica,97401,35,493200,a.s.,FALSE
57ce8cbb-1634-457d-8cc1-81be54a1514e,andrea.urban227@example-business.sk,23001124,PX-327-375,,FALSE,4/30/2023 17:32:00,4/30/2023 17:32:00,Business,SME multi-site,Electricity + Gas,Firma Energia Plus,DMP1-PLYN,Prievidza,24ZSS6675744646P,ELM512320,TRUE,Monthly,3/22/2026 7:49:00,163103,25103,10796,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,812.55,584.68,Postal order,FALSE,1,FALSE,865.4,TRUE,4/17/2026 19:39:00,eZona web,iOS,TRUE,FALSE,FALSE,2,1,0,3/10/2026 1:28:00,Deposit change,6,5,FALSE,FALSE,FALSE,TRUE,1,5,35752.2,Email,Prievidza,97101,23,493200,zivnostnik,FALSE
8f4c7b3d-ba6e-4827-ae37-47a95decd9b8,peter.marekova228@post.sk,14212211,TX-328-686,,FALSE,10/2/2018 12:52:00,10/2/2018 12:52:00,Household,Price sensitive,Gas,Firma Plyn Plus,DMP1-PLYN,Trencin,24ZSS2559334567Q,GAS646888,TRUE,Monthly,4/30/2026 9:56:00,15635,0,954,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,107.47,200.26,Direct debit,TRUE,1,TRUE,97.56,TRUE,12/8/2025 21:39:00,eZona web,,TRUE,TRUE,FALSE,3,1,1,,Tariff consultation,3,6,FALSE,FALSE,FALSE,TRUE,1,5,6340.73,Phone,Trencin,91101,,,,TRUE
fc831565-a1fb-483c-b852-871e1bce40c3,jana.simekova229@example.sk,15629121,TX-329-756,,FALSE,12/12/2018 8:03:00,12/12/2018 8:03:00,Household,Solar interest,Electricity + Gas,Firma Energia Plus,VS-ELE,Trencin,24ZSS9984179817K,ELM502191,FALSE,Quarterly,4/11/2026 11:22:00,46662,7984,1829,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,137.11,0,Bank transfer,FALSE,0,FALSE,121.47,TRUE,1/31/2025 21:40:00,eZona web,Android,FALSE,TRUE,FALSE,3,1,1,4/12/2026 18:42:00,Contact support,7,8,FALSE,FALSE,FALSE,TRUE,1,4,6307.06,Phone,Trencin,91101,,,,TRUE
248f480a-4d69-4d59-bc98-e7de9f5a5a3e,michal.tothova230@azet.sk,16295263,CX-330-236,,FALSE,10/14/2023 22:10:00,10/14/2023 22:10:00,Household,Standard household,Electricity + Gas,Online Domov Duo,DD5-SOLAR,Cadca,24ZSS3853243457P,ELM140219,FALSE,Annual,3/31/2026 10:55:00,40870,2498,1579,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,149.32,127.06,Direct debit,TRUE,1,FALSE,160.9,TRUE,2/14/2025 9:14:00,"eZona web, mobile web",,TRUE,TRUE,FALSE,0,1,1,,Contact support,3,5,FALSE,TRUE,TRUE,FALSE,1,3,2986.4,Phone,Cadca,02201,,,,TRUE
c535c389-2051-46e2-a74e-c06fce91c8c9,marek.fedorova231@municipal.sk,27534311,LM-331-203,ADM-987-546,TRUE,12/14/2022 20:45:00,12/14/2022 20:45:00,Business,Retail services,Gas,Plyn Domov,B2B-ELE,Liptovsky Mikulas,24ZSS1131477497Q,GAS294664,FALSE,Annual,4/19/2026 9:24:00,106254,0,10458,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,679.19,450.83,Card,FALSE,1,FALSE,658.51,FALSE,,,,TRUE,FALSE,TRUE,5,3,1,1/12/2026 23:04:00,Invoice copy,0,3,FALSE,FALSE,FALSE,FALSE,1,8,12225.42,eZona message,Liptovsky Mikulas,03101,26,620100,zivnostnik,FALSE
a78be578-0d5c-46af-9cfc-901be9df223b,monika.lackova232@azet.sk,16733594,ZX-332-554,,FALSE,2/7/2023 23:39:00,2/7/2023 23:39:00,Household,Price sensitive,Electricity,Verejna Sprava Elektrina,DD1-DOM,Zvolen,24ZSS5886477572K,ELM371373,FALSE,Annual,4/3/2026 3:48:00,34979,7054,0,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,40.34,0,Postal order,FALSE,1,FALSE,36.23,FALSE,,,,FALSE,FALSE,TRUE,1,2,1,10/16/2025 21:18:00,Tariff consultation,0,10,FALSE,FALSE,FALSE,FALSE,0,5,2057.34,Email,Zvolen,96001,,,,FALSE
616e3f5f-5d99-41e9-aa91-5f57c4d4072b,andrea.fedorova233@municipal.sk,27407181,ZX-333-251,ADM-524-458,FALSE,11/6/2019 1:21:00,11/6/2019 1:21:00,Business,SME multi-site,Gas,Firma Plyn Plus,B2B-GAS,Zilina,24ZSS7598730743Q,GAS723250,TRUE,Monthly,3/28/2026 12:20:00,77566,0,12466,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,915.63,0,Direct debit,TRUE,0,FALSE,1074.87,TRUE,1/1/2025 10:52:00,eZona web,,FALSE,FALSE,FALSE,5,0,1,4/14/2025 7:48:00,Solar consultation,3,1,FALSE,FALSE,FALSE,TRUE,1,4,23806.38,eZona message,Zilina,01001,29,682000,zivnostnik,TRUE
cee7eadd-bf10-46f8-ab86-e1ac20299ce6,samuel.lackova234@azet.sk,10749179,BB-334-572,,FALSE,2/2/2022 6:08:00,2/2/2022 6:08:00,Household,High consumption,Gas,Plyn Domov,DMP1-PLYN,Banska Bystrica,24ZSS3304712989K,GAS601453,TRUE,Monthly,4/23/2026 15:41:00,41406,0,260,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,83.3,0,Bank transfer,FALSE,1,FALSE,71.58,TRUE,1/17/2026 13:48:00,eZona web,,FALSE,TRUE,TRUE,5,0,1,2/18/2025 17:56:00,Meter reading,3,3,TRUE,TRUE,FALSE,TRUE,3,2,2665.6,Phone,Banska Bystrica,97401,,,,FALSE
fbe8c442-b427-4d83-b237-4a9a5d04ff80,jana.danko235@azet.sk,14637464,CX-335-783,,FALSE,2/25/2021 21:38:00,2/25/2021 21:38:00,Household,Digital household,Electricity + Gas,Firma Energia Plus,VS-ELE,Cadca,24ZSS4215851422M,ELM536983,FALSE,Quarterly,3/20/2026 8:02:00,10159,8145,2035,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,159.47,0,Bank transfer,FALSE,0,FALSE,166.28,TRUE,3/2/2026 23:35:00,"eZona web, mobile web",,FALSE,FALSE,FALSE,3,3,1,,Move contract,3,10,FALSE,FALSE,FALSE,FALSE,2,5,7335.62,Email,Cadca,02201,,,,TRUE
f2789a54-2e62-48fe-80e1-7fd2d5822247,daniel.gregorova236@gmail.com,13522531,TX-336-404,,FALSE,4/28/2025 18:51:00,4/28/2025 18:51:00,Household,Solar interest,Electricity + Gas,Duo Komfort,B2B-GAS,Trencin,24ZSS9560516286Q,ELM697628,TRUE,Monthly,4/8/2026 6:40:00,11336,2853,718,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,89.03,0,Postal order,FALSE,5,FALSE,103.82,FALSE,,,,FALSE,TRUE,TRUE,2,1,1,4/26/2025 8:50:00,Complaint,8,6,FALSE,FALSE,FALSE,FALSE,2,10,4718.59,SMS,Trencin,91101,,,,FALSE
c37b4da9-d8ab-4fcc-8645-9b28ec77c3b5,natalia.horvath237@post.sk,10345311,ZX-337-464,,FALSE,2/10/2024 0:13:00,2/10/2024 0:13:00,Household,Green energy,Electricity + Gas,Online Domov Duo,B2B-GAS,Zvolen,24ZSS4322261922Q,ELM403813,FALSE,Quarterly,4/15/2026 0:36:00,44301,5938,1286,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,138.86,0,Direct debit,FALSE,1,FALSE,123.6,TRUE,10/22/2025 3:06:00,mobile web,iOS,TRUE,TRUE,TRUE,1,0,1,,Tariff consultation,7,10,FALSE,FALSE,TRUE,TRUE,1,4,4443.52,Email,Zvolen,96001,,,,TRUE
654f1136-08d8-4954-92aa-369fb918aa56,katarina.bartosova238@azet.sk,15903949,TX-338-406,,FALSE,4/19/2018 6:26:00,4/19/2018 6:26:00,Household,Price sensitive,Electricity,Elektrina Online,B2B-DUO,Trencin,24ZSS6718371593M,ELM937272,FALSE,Quarterly,3/3/2026 0:59:00,36469,1501,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,45.29,0,Direct debit,TRUE,1,FALSE,51.07,TRUE,9/23/2025 19:47:00,"eZona web, mobile web",,FALSE,TRUE,FALSE,2,3,4,,Contact support,4,2,FALSE,FALSE,FALSE,TRUE,0,6,1811.6,SMS,Trencin,91101,,,,TRUE
